LSOA code,LSOA name,LSOA IMD Score_y,LONG__y,LAT_y,Crime type,0
E01033636,Birmingham 037F,51.777,-1.89091,52.5066,Burglary,9
E01009134,Birmingham 011F,60.126,-1.88209,52.5438,Burglary,9
E01010041,Sandwell 029C,41.608,-2.04107,52.4843,Burglary,9
E01009054,Birmingham 033C,35.267,-1.89794,52.5102,Burglary,9
E01010140,Solihull 007A,47.864,-1.74683,52.482,Burglary,9
E01009929,Sandwell 033A,43.022,-2.04055,52.4796,Burglary,9
E01010444,Wolverhampton 018C,31.894,-2.09289,52.5895,Burglary,9
E01009420,Birmingham 003B,8.468,-1.81511,52.5906,Burglary,9
E01009164,Birmingham 130B,30.515,-2.0111,52.3907,Burglary,9
E01010029,Sandwell 009C,70.309,-2.05206,52.542,Burglary,9
E01009637,Coventry 024B,44.778,-1.4994,52.4175,Burglary,9
E01009468,Birmingham 004F,9.695,-1.84436,52.5549,Burglary,9
E01010514,Wolverhampton 031B,10.55,-2.16621,52.5573,Burglary,9
E01009240,Birmingham 024C,22.415,-1.9201,52.5272,Burglary,9
E01010424,Wolverhampton 022D,25.664,-2.07432,52.5776,Burglary,9
E01009639,Coventry 024D,37.321,-1.49582,52.4151,Burglary,9
E01009612,Coventry 035F,49.733,-1.47592,52.3963,Burglary,9
E01009080,Birmingham 038B,59.155,-1.79929,52.5069,Burglary,9
E01009759,Dudley 006D,17.938,-2.0824,52.5276,Burglary,9
E01010471,Wolverhampton 015A,46.68,-2.10648,52.5963,Burglary,9
E01010555,Wolverhampton 005A,43.092,-2.06168,52.6139,Burglary,9
E01010275,Walsall 021D,49.457,-2.00916,52.5993,Burglary,9
E01009233,Birmingham 008D,46.501,-1.88786,52.5591,Burglary,9
E01010297,Walsall 008D,5.633,-2.00871,52.6298,Burglary,9
E01009083,Birmingham 038D,44.484,-1.80307,52.5033,Burglary,9
E01009849,Dudley 038C,24.768,-2.16903,52.4481,Burglary,9
E01009229,Birmingham 017B,24.869,-1.89093,52.5381,Burglary,9
E01009085,Birmingham 042B,24.234,-1.81574,52.5,Burglary,9
E01009995,Sandwell 010C,34.116,-1.99796,52.5444,Burglary,9
E01009996,Sandwell 010D,51.38,-1.98932,52.5399,Burglary,9
E01009621,Coventry 027F,29.218,-1.47791,52.4006,Burglary,9
E01009905,Dudley 035B,19.361,-2.16269,52.4587,Burglary,9
E01009846,Dudley 041B,11.093,-2.16236,52.4336,Burglary,9
E01009426,Birmingham 003C,4.237,-1.80634,52.5841,Burglary,9
E01010534,Wolverhampton 034C,16.579,-2.09579,52.5552,Burglary,9
E01009454,Birmingham 006E,10.871,-1.80879,52.5557,Burglary,9
E01010283,Walsall 013D,51.504,-1.98837,52.6107,Burglary,9
E01009431,Birmingham 003E,5.398,-1.82537,52.5818,Burglary,9
E01009168,Birmingham 131B,21.994,-1.9759,52.3919,Burglary,9
E01008950,Birmingham 113A,31.513,-1.94667,52.425,Burglary,9
E01009654,Coventry 021B,20.634,-1.47362,52.4203,Burglary,9
E01009766,Dudley 004B,21.98,-2.10076,52.5436,Burglary,9
E01009655,Coventry 016A,28.603,-1.47886,52.422,Burglary,9
E01032591,Birmingham 133F,14.244,-1.94848,52.5255,Burglary,9
E01010458,Wolverhampton 008A,33.171,-2.08966,52.612,Burglary,9
E01009375,Birmingham 083B,53.821,-1.8795,52.4578,Burglary,9
E01010335,Walsall 037A,42.483,-1.98084,52.5643,Burglary,9
E01008885,Birmingham 076A,22.921,-1.80704,52.4612,Burglary,9
E01009712,Coventry 018C,21.432,-1.45532,52.4198,Burglary,9
E01010170,Solihull 025D,1.963,-1.65477,52.3888,Burglary,9
E01010420,Wolverhampton 023C,39.582,-2.08942,52.5737,Burglary,9
E01009839,Dudley 013B,44.188,-2.10825,52.501,Burglary,9
E01009392,Birmingham 140E,36.065,-1.86668,52.4461,Burglary,9
E01009780,Dudley 009A,5.452,-2.11254,52.5209,Burglary,8
E01009786,Dudley 007B,41.944,-2.12336,52.515,Burglary,8
E01009717,Coventry 019D,12.608,-1.44295,52.4119,Burglary,8
E01010544,Wolverhampton 009D,11.598,-2.16624,52.6121,Burglary,8
E01009020,Birmingham 103B,44.623,-1.82516,52.4406,Burglary,8
E01010488,Wolverhampton 021B,22.289,-2.16315,52.5719,Burglary,8
E01010468,Wolverhampton 026B,22.665,-2.15238,52.5728,Burglary,8
E01009221,Birmingham 007A,29.954,-1.88245,52.5563,Burglary,8
E01009983,Sandwell 009B,45.048,-2.04671,52.5357,Burglary,8
E01009986,Sandwell 019A,36.64,-2.00478,52.516,Burglary,8
E01009799,Dudley 039D,6.955,-2.05681,52.4431,Burglary,8
E01009751,Dudley 017A,40.552,-2.13132,52.5016,Burglary,8
E01009167,Birmingham 130C,25.947,-2.00648,52.3936,Burglary,8
E01009758,Dudley 005A,46.385,-2.1019,52.5281,Burglary,8
E01009748,Dudley 013A,48.533,-2.12138,52.4991,Burglary,8
E01009224,Birmingham 008C,23.741,-1.8918,52.552,Burglary,8
E01009236,Birmingham 019B,23.288,-1.91109,52.5373,Burglary,8
E01009739,Dudley 039C,22.439,-2.0621,52.4509,Burglary,8
E01010504,Wolverhampton 021D,10.826,-2.16257,52.5865,Burglary,8
E01009197,Birmingham 058C,50.443,-1.8402,52.4813,Burglary,8
E01009778,Dudley 002C,17.007,-2.11216,52.5424,Burglary,8
E01009788,Dudley 005E,40.82,-2.11715,52.5307,Burglary,8
E01009271,Birmingham 034D,43.532,-1.94251,52.5115,Burglary,8
E01009809,Dudley 033A,40.764,-2.08582,52.4524,Burglary,8
E01008901,Birmingham 037C,61.057,-1.88233,52.5028,Burglary,8
E01009962,Sandwell 004A,56.992,-1.9938,52.5541,Burglary,8
E01009455,Birmingham 005F,34.203,-1.79681,52.5573,Burglary,8
E01009623,Coventry 012B,40.144,-1.5208,52.4327,Burglary,8
E01010290,Walsall 006D,31.071,-1.99795,52.6328,Burglary,8
E01009445,Birmingham 005A,46.726,-1.78802,52.566,Burglary,8
E01009850,Dudley 041C,9.276,-2.14768,52.4482,Burglary,8
E01009904,Dudley 029B,8.978,-2.16563,52.4632,Burglary,8
E01010258,Walsall 023A,39.05,-2.02108,52.5911,Burglary,8
E01010257,Walsall 007E,6.243,-1.91453,52.6196,Burglary,8
E01010270,Walsall 026B,39.13,-2.00761,52.5887,Burglary,8
E01010266,Walsall 023D,44.434,-2.02436,52.594,Burglary,8
E01009437,Birmingham 006C,8.912,-1.80699,52.547,Burglary,8
E01010314,Walsall 038D,40.423,-2.05078,52.56,Burglary,8
E01010323,Walsall 016C,27.345,-1.95104,52.6101,Burglary,8
E01033616,Birmingham 135D,58.793,-1.90313,52.4738,Burglary,8
E01010304,Walsall 002B,22.211,-1.91599,52.6564,Burglary,8
E01010301,Walsall 001A,38.422,-1.95506,52.6594,Burglary,8
E01009434,Birmingham 012A,9.879,-1.79023,52.5517,Burglary,8
E01009428,Birmingham 004D,3.767,-1.81389,52.5743,Burglary,8
E01009422,Birmingham 002B,7.456,-1.84062,52.5887,Burglary,8
E01010205,Solihull 018E,2.748,-1.81491,52.417,Burglary,8
E01009884,Dudley 013D,30.171,-2.11512,52.503,Burglary,8
E01009525,Coventry 006B,16.244,-1.52658,52.4384,Burglary,8
E01033650,Birmingham 077F,52.488,-1.8637,52.462,Burglary,8
E01009554,Coventry 034A,12.068,-1.53586,52.3991,Burglary,8
E01010179,Solihull 014D,9.473,-1.80158,52.4343,Burglary,8
E01009876,Dudley 020D,27.839,-2.07893,52.4797,Burglary,8
E01010177,Solihull 013C,15.319,-1.80547,52.4425,Burglary,8
E01009535,Coventry 033B,9.95,-1.45176,52.3982,Burglary,8
E01010190,Solihull 024A,4.294,-1.77011,52.4017,Burglary,8
E01009542,Coventry 039D,56.558,-1.46827,52.3858,Burglary,8
E01010217,Solihull 023D,4.438,-1.83997,52.4017,Burglary,8
E01010243,Walsall 015C,11.377,-1.91632,52.6099,Burglary,8
E01010138,Solihull 011E,13.351,-1.76031,52.4443,Burglary,8
E01009482,Birmingham 048C,57.642,-1.85589,52.4957,Burglary,8
E01010247,Walsall 022C,14.808,-1.92487,52.5975,Burglary,8
E01010219,Solihull 021B,15.346,-1.84513,52.4056,Burglary,8
E01009508,Birmingham 056C,32.817,-1.79956,52.4806,Burglary,8
E01009587,Coventry 011A,33.911,-1.50951,52.4373,Burglary,8
E01010380,Walsall 020C,19.657,-2.04845,52.6031,Burglary,8
E01032529,Coventry 038E,22.41,-1.47455,52.3791,Burglary,8
E01010384,Walsall 032A,6.276,-1.9019,52.5734,Burglary,8
E01009687,Coventry 026E,10.458,-1.54435,52.407,Burglary,8
E01009930,Sandwell 033B,35.947,-2.0339,52.4821,Burglary,8
E01010391,Walsall 032D,6.144,-1.8875,52.5719,Burglary,8
E01009127,Birmingham 011A,64.464,-1.87391,52.5528,Burglary,8
E01009672,Coventry 040E,4.568,-1.51279,52.3747,Burglary,8
E01010372,Walsall 030D,45.082,-1.97843,52.5755,Burglary,8
E01008956,Birmingham 112D,15.361,-1.93666,52.4209,Burglary,8
E01009122,Birmingham 014B,59.206,-1.87179,52.5412,Burglary,8
E01009128,Birmingham 011B,66.527,-1.88133,52.5519,Burglary,8
E01009708,Coventry 033F,12.104,-1.45391,52.4061,Burglary,8
E01009302,Birmingham 069A,32.789,-1.76086,52.4733,Burglary,8
E01010415,Wolverhampton 027B,44.012,-2.05708,52.572,Burglary,8
E01010556,Wolverhampton 005B,26.377,-2.05301,52.6143,Burglary,8
E01010034,Sandwell 007B,11.769,-2.04332,52.5504,Burglary,8
E01009813,Dudley 033B,26.081,-2.09434,52.4532,Burglary,8
E01009707,Coventry 033E,10.656,-1.44152,52.4066,Burglary,8
E01009820,Dudley 012D,14.14,-2.16752,52.5003,Burglary,8
E01009699,Coventry 029B,14.703,-1.57542,52.4109,Burglary,8
E01010045,Sandwell 029D,35.679,-2.03968,52.49,Burglary,8
E01009936,Sandwell 027C,18.806,-2.03401,52.4866,Burglary,8
E01010088,Sandwell 001D,36.468,-2.013,52.5616,Burglary,8
E01010357,Walsall 039D,8.91,-1.91943,52.5572,Burglary,8
E01009377,Birmingham 083C,62.81,-1.87936,52.4552,Burglary,8
E01010081,Sandwell 022D,14.994,-2.05601,52.5096,Burglary,8
E01010080,Sandwell 022C,43.706,-2.03134,52.4986,Burglary,8
E01010349,Walsall 005B,27.488,-1.96476,52.6269,Burglary,8
E01009832,Dudley 042A,35.719,-2.11491,52.4408,Burglary,8
E01010347,Walsall 003C,35.979,-1.97351,52.6331,Burglary,8
E01009653,Coventry 017F,11.857,-1.54006,52.4227,Burglary,8
E01010364,Walsall 031B,54.109,-1.99953,52.5805,Burglary,8
E01009923,Sandwell 036A,20.985,-1.98812,52.4764,Burglary,8
E01009664,Coventry 016E,29.982,-1.47736,52.4271,Burglary,8
E01009818,Dudley 014C,18.815,-2.18375,52.505,Burglary,7
E01010560,Wolverhampton 005E,35.775,-2.06381,52.6176,Burglary,7
E01009177,Birmingham 104B,21.855,-1.89894,52.4344,Burglary,7
E01010559,Wolverhampton 005D,37.846,-2.05652,52.6197,Burglary,7
E01009873,Dudley 020B,24.157,-2.09307,52.4906,Burglary,7
E01009139,Birmingham 060B,23.688,-1.96381,52.4803,Burglary,7
E01009874,Dudley 020C,39.399,-2.0993,52.4858,Burglary,7
E01009785,Dudley 008D,9.472,-2.13868,52.514,Burglary,7
E01008892,Birmingham 089C,41.546,-1.8252,52.4532,Burglary,7
E01010518,Wolverhampton 026E,13.4,-2.14964,52.5655,Burglary,7
E01010537,Wolverhampton 032D,11.985,-2.11281,52.5518,Burglary,7
E01010557,Wolverhampton 005C,14.698,-2.06649,52.6114,Burglary,7
E01009882,Dudley 009E,22.386,-2.10439,52.5129,Burglary,7
E01009872,Dudley 020A,40.626,-2.08485,52.4882,Burglary,7
E01008958,Birmingham 113C,39.665,-1.95554,52.4192,Burglary,7
E01009857,Dudley 040B,28.415,-2.13211,52.4502,Burglary,7
E01032587,Coventry 043E,26.907,-1.50911,52.4498,Burglary,7
E01009900,Dudley 008F,6.24,-2.13958,52.5246,Burglary,7
E01009854,Dudley 040A,5.455,-2.1287,52.4417,Burglary,7
E01009948,Sandwell 039B,18.7,-1.97855,52.5487,Burglary,7
E01009797,Dudley 030C,17.996,-2.01774,52.4655,Burglary,7
E01033564,Birmingham 136C,24.775,-1.91997,52.4763,Burglary,7
E01009891,Dudley 010A,42.737,-2.06232,52.5107,Burglary,7
E01009825,Dudley 019A,21.698,-2.16336,52.4933,Burglary,7
E01009961,Sandwell 003B,19.439,-2.0003,52.5608,Burglary,7
E01010345,Walsall 003A,12.469,-1.96707,52.6365,Burglary,7
E01009397,Birmingham 077E,57.163,-1.87317,52.4558,Burglary,7
E01010355,Walsall 039B,13.392,-1.90169,52.5599,Burglary,7
E01009657,Coventry 018B,17.24,-1.46635,52.4173,Burglary,7
E01010083,Sandwell 022F,29.095,-2.05404,52.5051,Burglary,7
E01009380,Birmingham 070E,53.218,-1.85985,52.4685,Burglary,7
E01009644,Coventry 017B,10.782,-1.54112,52.4194,Burglary,7
E01008924,Birmingham 101A,32.098,-1.98071,52.4369,Burglary,7
E01009630,Coventry 020B,34.671,-1.51707,52.4178,Burglary,7
E01008925,Birmingham 102C,18.733,-2.01338,52.4372,Burglary,7
E01009419,Birmingham 001C,17.512,-1.85037,52.5986,Burglary,7
E01010327,Walsall 029B,31.117,-1.96807,52.5821,Burglary,7
E01009408,Birmingham 026B,47.224,-1.85755,52.5257,Burglary,7
E01009003,Birmingham 018B,29.563,-1.82633,52.5321,Burglary,7
E01009324,Birmingham 072B,25.119,-1.79033,52.4662,Burglary,7
E01010397,Walsall 011B,40.845,-2.03686,52.6158,Burglary,7
E01009326,Birmingham 066D,44.039,-1.83179,52.4704,Burglary,7
E01010393,Walsall 014A,23.37,-2.04266,52.6042,Burglary,7
E01010049,Sandwell 023D,34.344,-1.97713,52.4959,Burglary,7
E01009318,Birmingham 081D,16.879,-1.76268,52.459,Burglary,7
E01010067,Sandwell 015B,57.692,-2.04836,52.5255,Burglary,7
E01010366,Walsall 031D,49.623,-2.00464,52.5763,Burglary,7
E01009663,Coventry 013B,20.567,-1.46939,52.4272,Burglary,7
E01009331,Birmingham 139D,44.822,-1.8471,52.4753,Burglary,7
E01009685,Coventry 026C,16.958,-1.54997,52.4091,Burglary,7
E01009333,Birmingham 139F,58.664,-1.85148,52.4759,Burglary,7
E01010378,Walsall 019A,18.935,-2.0241,52.597,Burglary,7
E01010298,Walsall 009C,28.868,-2.01821,52.6255,Burglary,7
E01010222,Solihull 021D,8.873,-1.8587,52.406,Burglary,7
E01009578,Coventry 008B,10.864,-1.43787,52.4352,Burglary,7
E01010153,Solihull 026C,4.917,-1.73271,52.3757,Burglary,7
E01010155,Solihull 026E,1.907,-1.73696,52.3959,Burglary,7
E01009529,Coventry 014B,15.526,-1.52902,52.4302,Burglary,7
E01010223,Solihull 030B,19.027,-1.8303,52.4083,Burglary,7
E01009583,Coventry 008D,20.775,-1.43884,52.4276,Burglary,7
E01009561,Coventry 040B,19.752,-1.50453,52.3818,Burglary,7
E01010172,Solihull 014A,3.62,-1.79445,52.4333,Burglary,7
E01010173,Solihull 014B,2.609,-1.80306,52.4264,Burglary,7
E01010185,Solihull 028C,2.665,-1.76383,52.3685,Burglary,7
E01009531,Coventry 010D,16.825,-1.56711,52.4247,Burglary,7
E01009568,Coventry 009D,33.154,-1.50129,52.432,Burglary,7
E01009537,Coventry 035C,30.914,-1.45234,52.3931,Burglary,7
E01010296,Walsall 008C,6.338,-2.0137,52.629,Burglary,7
E01009457,Birmingham 015A,6.246,-1.81616,52.5461,Burglary,7
E01009459,Birmingham 015B,10.576,-1.8297,52.5433,Burglary,7
E01010269,Walsall 026A,51.011,-1.99818,52.588,Burglary,7
E01009467,Birmingham 007D,15.092,-1.87074,52.556,Burglary,7
E01009453,Birmingham 009C,12.149,-1.81837,52.5542,Burglary,7
E01010245,Walsall 022A,7.14,-1.91483,52.5996,Burglary,7
E01009490,Birmingham 055D,51.429,-1.82089,52.4896,Burglary,7
E01010248,Walsall 022D,6.941,-1.91476,52.5885,Burglary,7
E01009475,Birmingham 055A,58.52,-1.82673,52.4834,Burglary,7
E01010127,Solihull 008C,33.044,-1.72863,52.4853,Burglary,7
E01009477,Birmingham 055C,54.73,-1.82257,52.4822,Burglary,7
E01010256,Walsall 007D,20.161,-1.92699,52.6222,Burglary,7
E01009215,Birmingham 126E,63.394,-1.97086,52.3974,Burglary,7
E01010489,Wolverhampton 028A,25.612,-2.17574,52.57,Burglary,7
E01009273,Birmingham 034E,43.533,-1.9468,52.5098,Burglary,7
E01009208,Birmingham 124C,16.197,-1.98201,52.4025,Burglary,7
E01009772,Dudley 005C,30.939,-2.11486,52.5351,Burglary,7
E01010481,Wolverhampton 004D,43.291,-2.10661,52.6152,Burglary,7
E01009228,Birmingham 013D,24.259,-1.89835,52.5434,Burglary,7
E01008949,Birmingham 122E,10.07,-1.87964,52.4023,Burglary,7
E01009238,Birmingham 024B,30.546,-1.91721,52.5337,Burglary,7
E01010477,Wolverhampton 015F,36.709,-2.10338,52.5998,Burglary,7
E01010475,Wolverhampton 015D,19.536,-2.0936,52.6034,Burglary,7
E01010462,Wolverhampton 004C,49.978,-2.0999,52.6245,Burglary,7
E01009220,Birmingham 008A,30.254,-1.89677,52.5569,Burglary,7
E01010007,Sandwell 012A,28.883,-1.94161,52.5366,Burglary,7
E01009760,Dudley 005B,31.398,-2.10787,52.5263,Burglary,7
E01010484,Wolverhampton 007C,49.998,-2.11174,52.6109,Burglary,7
E01009743,Dudley 023D,45.763,-2.13732,52.4806,Burglary,7
E01010466,Wolverhampton 020D,49.347,-2.14258,52.5768,Burglary,7
E01009705,Coventry 023D,4.364,-1.58122,52.4166,Burglary,7
E01010431,Wolverhampton 030B,16.842,-2.13382,52.5634,Burglary,7
E01009972,Sandwell 006B,15.982,-1.93962,52.5561,Burglary,7
E01010036,Sandwell 007D,34.587,-2.06654,52.5461,Burglary,7
E01010417,Wolverhampton 023A,42.259,-2.08275,52.5769,Burglary,7
E01009779,Dudley 008A,22.916,-2.13165,52.5175,Burglary,7
E01009783,Dudley 008C,34.809,-2.13228,52.5207,Burglary,7
E01010409,Walsall 027D,34.442,-2.04144,52.5901,Burglary,7
E01010044,Sandwell 025C,34.988,-2.06388,52.4911,Burglary,7
E01009719,Dudley 027A,19.002,-2.11881,52.4665,Burglary,7
E01010432,Wolverhampton 030C,20.601,-2.12705,52.5596,Burglary,7
E01009704,Coventry 023C,4.915,-1.57257,52.4206,Burglary,7
E01010176,Solihull 014C,4.287,-1.81807,52.4244,Burglary,6
E01010516,Wolverhampton 026D,10.666,-2.15766,52.5667,Burglary,6
E01010174,Solihull 013A,15.475,-1.82007,52.4298,Burglary,6
E01033649,Birmingham 058F,52.028,-1.84637,52.4821,Burglary,6
E01009894,Dudley 010D,27.261,-2.06436,52.5046,Burglary,6
E01010171,Solihull 025E,7.95,-1.65919,52.3835,Burglary,6
E01010267,Walsall 021A,19.187,-2.01007,52.595,Burglary,6
E01010520,Wolverhampton 030E,9.504,-2.14408,52.5596,Burglary,6
E01010507,Wolverhampton 021F,11.287,-2.16956,52.5823,Burglary,6
E01010496,Wolverhampton 003A,32.003,-2.14818,52.6253,Burglary,6
E01010208,Solihull 023A,9.061,-1.82402,52.4022,Burglary,6
E01010212,Solihull 027A,2.511,-1.77942,52.3922,Burglary,6
E01010152,Solihull 026B,2.646,-1.74215,52.3848,Burglary,6
E01010490,Wolverhampton 028B,52.123,-2.17011,52.5681,Burglary,6
E01010509,Wolverhampton 019A,29.851,-2.17748,52.5802,Burglary,6
E01010491,Wolverhampton 028C,27.771,-2.17315,52.5628,Burglary,6
E01008920,Birmingham 094B,23.332,-1.99733,52.4392,Burglary,6
E01010438,Wolverhampton 001D,15.837,-2.12421,52.6283,Burglary,6
E01032532,Coventry 036F,10.813,-1.59503,52.3962,Burglary,6
E01009919,Dudley 024C,9.217,-2.17129,52.4754,Burglary,6
E01009920,Dudley 024D,10.493,-2.15907,52.4725,Burglary,6
E01008946,Birmingham 122B,35.355,-1.873,52.4071,Burglary,6
E01010398,Walsall 011C,8.684,-2.04793,52.6169,Burglary,6
E01010043,Sandwell 025B,16.643,-2.06041,52.4967,Burglary,6
E01010394,Walsall 014B,15.404,-2.04217,52.61,Burglary,6
E01009928,Sandwell 034G,28.157,-1.97297,52.4807,Burglary,6
E01010379,Walsall 019B,14.016,-2.02353,52.6039,Burglary,6
E01032528,Coventry 035H,31.768,-1.46173,52.3944,Burglary,6
E01010389,Walsall 032B,11.413,-1.88779,52.5665,Burglary,6
E01010538,Wolverhampton 034D,28.468,-2.10541,52.5532,Burglary,6
E01010465,Wolverhampton 020C,37.006,-2.14832,52.5751,Burglary,6
E01033567,Birmingham 135B,24.672,-1.89909,52.4724,Burglary,6
E01009897,Dudley 003B,5.099,-2.13391,52.5349,Burglary,6
E01009901,Dudley 003D,9.631,-2.12827,52.5522,Burglary,6
E01008937,Birmingham 115A,44.835,-1.86131,52.4216,Burglary,6
E01010536,Wolverhampton 032C,14.524,-2.11108,52.5556,Burglary,6
E01010012,Sandwell 011D,17.305,-1.94263,52.5428,Burglary,6
E01010338,Walsall 037C,33.449,-1.97631,52.5675,Burglary,6
E01010340,Walsall 034B,46.421,-1.98523,52.576,Burglary,6
E01010341,Walsall 034C,35.698,-1.9908,52.5731,Burglary,6
E01010013,Sandwell 012C,14.747,-1.94519,52.5404,Burglary,6
E01010343,Walsall 034E,42.688,-1.98732,52.5723,Burglary,6
E01009912,Dudley 021B,6.754,-2.15784,52.4861,Burglary,6
E01010310,Walsall 038A,41.209,-2.04897,52.5631,Burglary,6
E01009911,Dudley 021A,11.663,-2.15017,52.4833,Burglary,6
E01009681,Coventry 032B,16.773,-1.56264,52.4066,Burglary,6
E01009702,Coventry 029E,44.336,-1.57684,52.4049,Burglary,6
E01009344,Birmingham 139H,56.91,-1.85492,52.4751,Burglary,6
E01009791,Dudley 026A,17.941,-2.02341,52.4698,Burglary,6
E01009643,Coventry 017A,11.785,-1.54211,52.4157,Burglary,6
E01009517,Birmingham 062D,45.513,-1.78931,52.4715,Burglary,6
E01009234,Birmingham 019A,23.899,-1.90676,52.5345,Burglary,6
E01009227,Birmingham 013C,22.275,-1.8938,52.542,Burglary,6
E01009470,Birmingham 010C,5.369,-1.84989,52.5534,Burglary,6
E01009464,Birmingham 007B,9.319,-1.88274,52.5644,Burglary,6
E01009465,Birmingham 007C,9.943,-1.8784,52.5601,Burglary,6
E01009698,Coventry 025B,5.781,-1.58542,52.4138,Burglary,6
E01009192,Birmingham 052B,47.546,-1.85448,52.4864,Burglary,6
E01009697,Coventry 025A,9.39,-1.59654,52.4117,Burglary,6
E01009829,Dudley 019E,7.921,-2.16782,52.4851,Burglary,6
E01009485,Birmingham 048E,53.405,-1.84316,52.4927,Burglary,6
E01009166,Birmingham 131A,28.076,-1.97978,52.3931,Burglary,6
E01009008,Birmingham 028A,20.881,-1.82668,52.5255,Burglary,6
E01009720,Dudley 028A,5.745,-2.13599,52.4635,Burglary,6
E01009731,Dudley 023A,18.475,-2.15047,52.4704,Burglary,6
E01009610,Coventry 004E,43.496,-1.47796,52.4322,Burglary,6
E01009726,Dudley 031C,13.469,-2.13763,52.4598,Burglary,6
E01009728,Dudley 027D,10.567,-2.12166,52.4719,Burglary,6
E01009613,Coventry 018A,14.22,-1.46386,52.4122,Burglary,6
E01009727,Dudley 027C,8.397,-2.12584,52.4722,Burglary,6
E01009268,Birmingham 036A,26.772,-1.94949,52.513,Burglary,6
E01009735,Dudley 034B,6.194,-2.05134,52.4627,Burglary,6
E01009005,Birmingham 025A,31.464,-1.81963,52.5305,Burglary,6
E01009628,Coventry 012D,22.287,-1.52591,52.4214,Burglary,6
E01009247,Birmingham 016E,20.109,-1.91847,52.5383,Burglary,6
E01009765,Dudley 004A,20.075,-2.095,52.545,Burglary,6
E01009762,Dudley 006F,62.432,-2.10266,52.5227,Burglary,6
E01009767,Dudley 001C,24.422,-2.07696,52.5427,Burglary,6
E01009713,Coventry 019B,19.503,-1.45179,52.4175,Burglary,6
E01009244,Birmingham 019C,21.978,-1.9065,52.5394,Burglary,6
E01009674,Coventry 029A,30.08,-1.58252,52.4001,Burglary,6
E01009427,Birmingham 004C,13.492,-1.83553,52.5792,Burglary,6
E01009851,Dudley 038D,9.054,-2.1597,52.4481,Burglary,6
E01009848,Dudley 038B,16.287,-2.16582,52.4531,Burglary,6
E01009668,Coventry 041C,9.169,-1.52943,52.3806,Burglary,6
E01009460,Birmingham 018E,24.875,-1.83921,52.5388,Burglary,6
E01010031,Sandwell 014B,60.106,-2.0593,52.5429,Burglary,5
E01009563,Coventry 040D,2.717,-1.51201,52.3828,Burglary,5
E01009246,Birmingham 016D,20.209,-1.92239,52.5415,Burglary,5
E01009714,Coventry 018D,17.607,-1.46194,52.4194,Burglary,5
E01008913,Birmingham 050B,67.372,-1.89721,52.4959,Burglary,5
E01032527,Coventry 035G,28.526,-1.45298,52.3904,Burglary,5
E01010399,Walsall 011D,19.464,-2.04301,52.6162,Burglary,5
E01010162,Solihull 010C,13.959,-1.79936,52.4547,Burglary,5
E01010303,Walsall 001B,22.565,-1.94333,52.6544,Burglary,5
E01008938,Birmingham 111D,50.959,-1.86772,52.422,Burglary,5
E01033640,Birmingham 134E,61.007,-1.89967,52.4697,Burglary,5
E01010469,Wolverhampton 026C,17.179,-2.15647,52.5723,Burglary,5
E01010494,Wolverhampton 028E,7.789,-2.17739,52.5754,Burglary,5
E01009313,Birmingham 076D,25.006,-1.79695,52.4598,Burglary,5
E01009435,Birmingham 006B,7.257,-1.80219,52.5521,Burglary,5
E01010299,Walsall 009D,44.606,-2.02568,52.6237,Burglary,5
E01010199,Solihull 018A,3.938,-1.81236,52.4115,Burglary,5
E01032537,Coventry 001G,22.628,-1.47925,52.4493,Burglary,5
E01009776,Dudley 004F,16.837,-2.09285,52.5319,Burglary,5
E01010467,Wolverhampton 026A,22.16,-2.14462,52.5718,Burglary,5
E01009736,Dudley 034C,10.009,-2.06065,52.4579,Burglary,5
E01009725,Dudley 031B,41.752,-2.14192,52.4637,Burglary,5
E01009596,Coventry 043C,32.597,-1.50055,52.4431,Burglary,5
E01009267,Birmingham 133B,20.202,-1.93428,52.5207,Burglary,5
E01009730,Dudley 028D,10.66,-2.13885,52.471,Burglary,5
E01010501,Wolverhampton 006B,27.992,-2.14133,52.6139,Burglary,5
E01010500,Wolverhampton 002D,40.724,-2.13701,52.6197,Burglary,5
E01010126,Solihull 008B,49.924,-1.72358,52.4804,Burglary,5
E01009682,Coventry 032C,13.035,-1.56748,52.4048,Burglary,5
E01010498,Wolverhampton 003B,12.539,-2.15255,52.6222,Burglary,5
E01009248,Birmingham 019D,24.066,-1.90026,52.5361,Burglary,5
E01009143,Birmingham 136A,61.744,-1.92639,52.477,Burglary,5
E01010439,Wolverhampton 001E,38.264,-2.10748,52.628,Burglary,5
E01010440,Wolverhampton 001F,45.687,-2.11766,52.6257,Burglary,5
E01009620,Coventry 027E,22.53,-1.47087,52.404,Burglary,5
E01010149,Solihull 005D,27.206,-1.75634,52.487,Burglary,5
E01010436,Wolverhampton 001B,13.038,-2.12117,52.6334,Burglary,5
E01033647,Birmingham 058E,53.34,-1.84722,52.4793,Burglary,5
E01010240,Solihull 002D,42.563,-1.75636,52.5092,Burglary,5
E01009343,Birmingham 063E,49.111,-1.84178,52.4764,Burglary,5
E01010354,Walsall 010D,21.454,-1.95535,52.6199,Burglary,5
E01009368,Birmingham 077A,62.676,-1.87075,52.4615,Burglary,5
E01010360,Walsall 039G,13.33,-1.90948,52.5537,Burglary,5
