OBJECTID,WD21CD,WD21NM,WD21NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,SHAPE_Length,SHAPE_Area
2630,E05007856,Martley, ,376434,260160,-2.3465199,52.239128,{01357E2B-CD2C-4B70-9F35-D3A464CE8206},33400.10344,33555809.97
2631,E05007857,Morton, ,379117,238275,-2.3058701,52.04248,{A6BFD892-26D3-4DDB-9C59-A54ED0929FDC},28186.39298,27836546.14
2632,E05007858,Pickersleigh, ,379337,246638,-2.30318,52.11768,{22CE9266-6437-4439-BFD2-347223C34F0C},8102.295624,2607971.74
2633,E05007859,Powick, ,382222,248620,-2.2611499,52.135601,{73FFF8C1-F98F-424A-8A40-4CCA886E4E6B},33131.72269,34073935.79
2634,E05007860,Priory, ,377604,245739,-2.3284299,52.109531,{4D292C6A-2301-4F19-B933-EECD8C50EA1D},9215.663264,2542404.344
2635,E05007861,Ripple, ,387358,239348,-2.18576,52.05238,{885C74B5-A810-45F4-A710-A317E355296A},23920.57129,18643970.9
2636,E05007862,Teme Valley, ,372551,263925,-2.4036901,52.272789,{82197192-A672-4E4D-869E-801B6DD5274D},52769.11,54749612.28
2637,E05007863,Tenbury, ,360652,265067,-2.5782001,52.282341,{39DD53F0-A586-471D-B59F-EDB081C58760},48884.45846,54753278.11
2638,E05007864,Upton and Hanley, ,382567,241895,-2.25576,52.07515,{26EEBD0C-A908-4358-86D6-28F409FEC3BB},29116.38493,30912258.98
2639,E05007865,Wells, ,377758,242440,-2.3259599,52.079868,{184EAB64-7F87-4814-8F42-6BA48A68EF2F},20133.79251,10318356.81
2640,E05007866,West, ,376650,246155,-2.3423901,52.113232,{1F00D330-0B6E-4D93-BD1F-82A00BDBAEDE},13309.12165,4574272.491
2641,E05007867,Woodbury, ,375282,266150,-2.3638301,52.292931,{CE0C6AC0-FFD8-496C-BF9F-780F1696F562},40985.80492,32640041.8
2642,E05007868,Abbey, ,404675,268446,-1.93283,52.31411,{4BC91770-4AAB-4381-8074-2D7B7488D4F1},9953.688772,3934331.119
2643,E05007869,Astwood Bank and Feckenham, ,401699,262553,-1.9765199,52.26115,{60CC08E0-60F8-4B0A-B232-F12441728639},27118.50183,24097070.62
2644,E05007870,Batchley & Brockhill, ,402606,267868,-1.96319,52.308929,{35959CF1-FC48-4329-B836-8196D5F4F4ED},9406.640614,2513717.368
2645,E05007871,Central, ,403669,266842,-1.94761,52.299702,{69D4466D-9B6D-4A8E-A626-DBD0EF65277B},7981.779196,2495036.45
2646,E05007872,Church Hill, ,406809,268624,-1.90152,52.315689,{CDB4CAD9-A38C-45B8-AF79-CCD90D9FDC5B},6559.818064,2280589.692
2647,E05007873,Crabbs Cross, ,402984,264794,-1.95767,52.281288,{D52E08F2-745A-4FEE-95A1-70E53081342D},7869.49195,1500437.689
2648,E05007874,Greenlands, ,405662,265308,-1.9184099,52.285889,{9DA6EBB9-023C-4599-9295-A4EE0D1AC92E},8996.595368,3104253.175
2649,E05007875,Headless Cross and Oakenshaw, ,403812,265405,-1.9455301,52.286781,{60146D1A-AB80-482A-A09A-977213865B4A},10979.25409,2830653.426
2650,E05007876,Lodge Park, ,405272,267212,-1.92409,52.303009,{F07B4F16-E649-4DB5-A834-7B9F5472B965},7730.649938,2142719.478
2651,E05007877,Matchborough, ,407132,265955,-1.89684,52.291691,{291FFEB8-9F28-41D7-82BF-03922D550DBF},7602.261637,2848522.685
2652,E05007878,West, ,402175,266299,-1.96952,52.29483,{D86363B0-E36C-4252-9076-C80CB6403E26},10690.25827,3440287.466
2653,E05007879,Winyates, ,407218,267429,-1.89555,52.304939,{0F6D8A50-FD1A-45A4-93D5-84EF4494B8C0},8538.311527,3063292.749
2654,E05007880,Arboretum, ,385142,255946,-2.2188101,52.20155,{67F0144F-3088-4026-BFF8-9CEB12AB4F4E},5716.093531,1021240.266
2655,E05007881,Battenhall, ,386197,253294,-2.2032599,52.177731,{DC093EE5-ACDA-432F-B20E-90274387E706},7604.195094,1901056.617
2656,E05007882,Bedwardine, ,383620,253324,-2.2409501,52.177929,{3255513E-2E5D-45E7-8622-35F2C36682E7},13763.38114,4307465.265
2657,E05007883,Cathedral, ,385116,254046,-2.21911,52.184471,{F8E8BE94-6D73-48BA-9E14-37C6936D5672},12652.48181,3205559.051
2658,E05007884,Claines, ,384974,257845,-2.22135,52.21862,{A185591B-44B6-4915-8D64-46D1144571B0},11414.00319,4541843.008
2659,E05007885,Gorse Hill, ,387046,256098,-2.1909599,52.202961,{453CF771-874B-4AE7-8C3F-204B84769D40},5674.577994,947427.7911
2660,E05007886,Nunnery, ,387029,254448,-2.1911399,52.188129,{CB7BB1AC-E37A-4969-B641-851B7391FAD0},7885.714344,2732853.387
2661,E05007887,Rainbow Hill, ,386262,256118,-2.20243,52.203121,{E01045B5-4271-46DC-93A9-41B494320885},5829.221739,1170464.055
2662,E05007888,St Clement, ,383672,256049,-2.24032,52.202431,{13713465-6139-4299-90EC-8A306F8F6B49},8166.071514,1636590.811
2663,E05007889,St John, ,383194,254851,-2.2472601,52.19165,{5F487ADE-D542-4A06-A434-DE930CE4EAE3},8363.526361,1758695.569
2664,E05007890,St Peter's Parish, ,386264,252482,-2.20225,52.170429,{262D2827-62FA-447F-8398-BCDAA5DBB0B3},7798.392082,1919267.007
2665,E05007891,St Stephen, ,385512,256915,-2.2134399,52.21027,{D5D980EC-B487-40DE-A3C1-D0D2E3BE00F4},6435.572073,1484832.601
2666,E05007892,Warndon, ,386974,257383,-2.19206,52.214512,{4376830F-3E63-418C-8355-D3F5D7FCBAD7},9932.611001,1859360.189
2667,E05007893,Warndon Parish North, ,388036,256903,-2.1765001,52.21022,{922FE8D2-BBB4-4E09-B9EF-7170D69F3D9D},9088.041254,2496941.338
2668,E05007894,Warndon Parish South, ,387822,255130,-2.17957,52.194279,{5C2D0F0F-C642-40B3-BEC2-98FD203F23CA},8314.427462,2294528.071
2669,E05007895,Badsey, ,407577,243218,-1.89082,52.087269,{6521D1E4-6E76-4978-808B-A4E45B876DDA},17391.84874,7603885.949
2670,E05007896,Bengeworth, ,405602,243304,-1.9196399,52.08807,{10825C86-B8A4-4B07-B33C-CCAD45DC1A98},11308.83857,3121806.007
2671,E05007897,Bowbrook, ,392846,258026,-2.1061299,52.220402,{2E8B5EE7-FEC3-4249-8536-12290553F1BD},32051.21138,34850912.31
2672,E05007898,Bredon, ,392291,237573,-2.11378,52.03651,{EF096F37-AEDD-4565-9514-6A41A3B916BA},24545.14115,14714711.68
2673,E05007899,Bretforton and Offenham, ,408561,244542,-1.87642,52.099159,{0D1A0C84-4FBA-4DF9-A6AA-6D348A9455B8},23650.1186,11868143.08
2674,E05007900,Broadway and Wickhamford, ,408183,238639,-1.88208,52.046089,{AE54B324-C23B-4A1B-BF72-BBC868261A74},29747.65042,29953795.49
2675,E05007901,Dodderhill, ,393019,266640,-2.10378,52.297852,{483A6BC2-EBC4-49B3-B865-DE08A1B4E239},39960.07494,23395714.34
2676,E05007902,Drakes Broughton, ,391249,249132,-2.1292701,52.140419,{FC79D137-B620-4B74-B234-E136FE0C7E67},34248.57696,28253014.76
2677,E05007903,Droitwich Central, ,389266,263130,-2.1587,52.266232,{E62B476C-A36B-464C-A2CD-D1EB3EA4678E},3605.518604,652693.1476
2678,E05007904,Droitwich East, ,390295,263075,-2.14362,52.265759,{9EC92A43-4CB1-4BB2-8F03-D84765439BEA},8282.491598,2241434.356
2679,E05007905,Droitwich South East, ,389980,261499,-2.14818,52.251579,{D13F2430-37F9-48B7-816C-E369B8FD413D},7011.39711,1857288.323
2680,E05007906,Droitwich South West, ,389260,262423,-2.1587601,52.25988,{2E68C5B3-ED6B-4194-BA66-C34963EA5C08},6221.872072,1224670.307
2681,E05007907,Droitwich West, ,388780,263690,-2.1658399,52.271259,{5B66B9A2-7EC2-4BE5-9510-982BBF0267B3},8492.128812,2389638.568
2682,E05007908,Eckington, ,392045,243259,-2.1175001,52.087631,{51731B95-8AEF-4A6E-9C27-7BCF7D6F99FA},37185.32956,34303160.9
2683,E05007909,Elmley Castle and Somerville, ,400345,240602,-1.99637,52.063801,{5DCB9DAD-E26A-41FE-9C0E-CA3570A7AB3F},44188.44441,35843501.97
2684,E05007910,Evesham North, ,403739,244798,-1.94681,52.101509,{D6847EE9-2AED-4C36-B958-8C686B6BE24B},10109.89463,3271303.051
2685,E05007911,Evesham South, ,404658,242170,-1.93343,52.077881,{2C3C8FC5-97EF-4B9A-9A7F-49DC61239BC7},8675.909592,2627509.542
2686,E05007912,Fladbury, ,398633,244839,-2.0213599,52.101891,{3A24DC26-BFB4-4299-B68E-1320610A83B9},38029.54849,29532969.81
2687,E05007913,Great Hampton, ,402410,243309,-1.96623,52.088131,{2448A5C6-BF24-4746-A981-9AEBD295568F},11962.2916,4949637.318
2688,E05007914,Hartlebury, ,383755,270819,-2.23983,52.33522,{4221002E-C1BB-463B-A0CE-B5873213D44A},21879.92701,18383784.3
2689,E05007915,Harvington and Norton, ,403926,248185,-1.94405,52.131962,{044E78C2-A5BF-447E-BA3D-6DC1A256ED62},19135.946,16043905.19
2690,E05007916,Honeybourne and Pebworth, ,413103,246033,-1.81006,52.11248,{46707CFE-FF75-4B4E-935C-2A3CB9A02778},34422.92072,27867539.06
2691,E05007917,Inkberrow, ,398327,261466,-2.0259099,52.251381,{B94ED581-04BB-49EB-9899-17E9CAE549DD},78770.29673,94391801.54
2692,E05007918,Little Hampton, ,403539,242361,-1.94976,52.079601,{79850F97-DA80-4BF7-9A69-BD004B921DD9},6737.602229,2043503.935
2693,E05007919,Lovett and North Claines, ,387236,264124,-2.1884799,52.275131,{1F8261C4-510A-4824-A675-B80E6E33690A},70662.51339,50613213.9
2694,E05007920,Norton and Whittington, ,388434,251741,-2.1705,52.163818,{08C8194C-51E4-4E6E-A026-F1A33E2DF559},19116.61833,11680535.24
2695,E05007921,Ombersley, ,384156,264786,-2.23365,52.280998,{91A27255-6C10-4B18-A2B2-40DEE2353FDA},32427.00724,31837435.23
2696,E05007922,Pershore, ,394337,245680,-2.08409,52.109421,{6F4DD783-0D53-4763-A4C9-EC4AFBA80D07},17109.32258,11422565.76
2697,E05007923,Pinvin, ,397531,248826,-2.0374801,52.13773,{248EEBB1-D1D2-4333-A98E-78AE32E23F57},31758.57216,25210231.48
2698,E05007924,South Bredon Hill, ,397442,237136,-2.0386901,52.032631,{5074D7E3-F1DC-4D7A-8C4E-E1F5058CFB18},29671.78093,31933973.06
2699,E05007925,The Littletons, ,408935,248056,-1.87087,52.130749,{72039187-35C1-4023-B677-A96813A022FE},21647.43907,16337003.94
2700,E05007926,Upton Snodsbury, ,393545,253903,-2.09582,52.183338,{73B9EBAA-E5B2-42EF-A5C4-24046504E51B},44647.91023,53120689.91
2701,E05008136,Abbey, ,350953,312345,-2.72734,52.706551,{FFD5DCDE-85C6-4735-89C9-3072453EA3DC},6792.003622,1391880.613
2702,E05008137,Albrighton, ,380836,303440,-2.28455,52.628391,{450BA2B2-3FB9-4DA1-AB7A-82EAADD56028},22256.24227,18145675.64
2703,E05008138,Alveley and Claverley, ,378003,288515,-2.3254099,52.49411,{4E239EBA-61DD-48AC-A329-AD2A39502CCD},49286.1099,71848956.34
2704,E05008139,Bagley, ,349086,315648,-2.7554901,52.736069,{DA2B84B2-A505-4AD8-BF51-6209C20C3A9C},11012.21535,4483710.921
2705,E05008140,Battlefield, ,351714,315899,-2.7165999,52.73856,{E4EE2735-C0F1-48C7-89BC-61F019267C8A},9670.724439,2810430.097
2706,E05008141,"Bayston Hill, Column and Sutton", ,349378,309436,-2.7502,52.680248,{5AF561AC-B1DE-4039-96EC-9774454301F0},26000.59502,13850737.13
2707,E05008142,Belle Vue, ,349393,311575,-2.7503099,52.699478,{90EBAD64-5827-4CB7-9D54-1E62D6E91507},5383.936653,1092559.434
2708,E05008143,Bishop's Castle, ,332631,289219,-2.9937601,52.496712,{CF7B16D9-4A75-4620-965F-D0CCB627FBFA},86219.6995,170429566
2709,E05008144,Bowbrook, ,345924,312570,-2.8018,52.708092,{E66C987F-3FF1-419E-B14E-623A0A1B05BE},8914.915566,1857662.161
2710,E05008145,Bridgnorth East and Astley Abbotts, ,371277,295421,-2.4250801,52.55587,{2B465954-A9B5-4C38-8F72-D205A08373DB},32871.74805,19296806.03
2711,E05008146,Bridgnorth West and Tasley, ,370143,292760,-2.44156,52.531891,{2A85149F-B50A-4453-B4AA-ECB4E74D9A04},16286.26204,9120271.033
2712,E05008147,Broseley, ,368989,301541,-2.4593999,52.61076,{DB41391F-2BD0-4B00-9994-CD2FD4706654},13456.48996,7251467.54
2713,E05008148,Brown Clee, ,366081,289959,-2.5011499,52.50647,{B3DF710E-B808-45FF-A1F3-6C9F2FE6558C},90610.71014,145459381.6
2714,E05008149,Burnell, ,347917,300353,-2.77038,52.598469,{58A42727-8D0C-46DF-B207-691B10DF011F},81364.88485,138146122.5
2715,E05008150,Castlefields and Ditherington, ,350092,313796,-2.74031,52.719509,{4878FAF9-FB2A-4B11-BB72-188D90992744},4922.487415,912103.8584
2716,E05008151,Cheswardine, ,368821,328919,-2.4644899,52.856861,{71917BA7-951A-4974-930D-3FA3E51C68C4},66945.74657,68629037.43
2717,E05008152,Chirbury and Worthen, ,331826,300391,-3.00791,52.597031,{1BE5BBC6-6697-40C8-8D9F-3122887EA6D1},87580.12798,122069482.9
2718,E05008153,Church Stretton and Craven Arms, ,342118,283944,-2.8531201,52.450378,{3FE83731-0A30-4FDA-A9FB-D4201A61BF31},79436.56967,103888564
2719,E05008154,Clee, ,357926,272957,-2.6191499,52.353062,{E8814A84-C15C-4984-A203-DE94593E4A69},59651.84379,73077162.35
2720,E05008155,Cleobury Mortimer, ,368367,279070,-2.46644,52.408718,{55D43C70-A15A-4183-80FB-9DB550388ADF},93374.84777,165891857.4
2721,E05008156,Clun, ,329061,280387,-3.0444601,52.41687,{CC8E4175-DD1C-483E-B2A0-A5333AB783C9},101058.9148,231652337.9
2722,E05008157,Copthorne, ,347224,312833,-2.7826099,52.710579,{FB4F500C-1F87-47D5-8082-42148BBBDE51},8860.182538,1709342.681
2723,E05008158,Corvedale, ,352100,286140,-2.7065699,52.471088,{BA3F512B-6C01-4F8F-8924-C4A19B1A5F53},88640.99541,199523085
2724,E05008159,Ellesmere Urban, ,339900,335373,-2.89516,52.912418,{17083920-59AD-408D-98BB-87DF58EC85A1},12869.05687,4930844.469
2725,E05008160,Harlescott, ,350660,316521,-2.7323101,52.744061,{26C2663F-0C5B-4107-9927-0FA2A7AAC711},9999.279564,3608908.159
2726,E05008161,Highley, ,373891,283566,-2.3855901,52.449429,{25C0423F-3243-4BAE-BDAA-275705604E7B},11840.30583,6377669.564
2727,E05008162,Hodnet, ,361191,326946,-2.5775599,52.838631,{CDECF807-0859-492C-8954-216ADC7E6A96},56366.05191,93960487.35
2728,E05008163,Llanymynech, ,331695,321035,-3.0141399,52.782558,{08828361-A6A5-49C9-9D01-3C1E1A87B4CE},71126.34465,63326706.13
2729,E05008164,Longden, ,343144,309096,-2.84234,52.676579,{7BF8838A-5B69-4A75-8FBC-E020F505D494},47609.15372,49435162.23
2730,E05008165,Loton, ,336680,312819,-2.9386499,52.70932,{D0A24F9A-2F9E-4990-83B2-EC0B16B5D91C},81686.11562,121341585
2731,E05008166,Ludlow East, ,351957,275197,-2.7070999,52.372711,{3358FFE0-D5D2-4D05-A61C-9B7561056805},4903.374664,980428.2869
2732,E05008167,Ludlow North, ,349090,276637,-2.7494299,52.385391,{4115B562-8031-4D75-AEDC-1B6F48DA7699},30465.77721,27396430.69
2733,E05008168,Ludlow South, ,351155,271282,-2.7183101,52.33744,{8894A305-F47D-4232-91FB-C714C99E70BA},38388.9136,28080063.9
2734,E05008169,Market Drayton East, ,371156,341052,-2.4308901,52.966061,{8F2AAF38-D528-4A2E-9D5E-695913C0AA8F},45287.07574,35852718.22
2735,E05008170,Market Drayton West, ,366458,333949,-2.5000999,52.901939,{E21EC408-8256-479D-854B-1CD86B11AD76},9447.973363,3149709.704
2736,E05008171,Meole, ,348118,310456,-2.7690001,52.689301,{BABAB021-8209-4599-9174-860C57E7DD23},7845.962574,1801495.401
2737,E05008172,Rea Valley, ,337977,304597,-2.9179101,52.635571,{7C2A4AFA-CF6D-4014-B084-1CA77CDECC60},39064.64375,27530172.42
2738,E05008173,Monkmoor, ,351700,313305,-2.7164299,52.71524,{4FA5E822-AF97-45FC-9E13-34F2D29D596F},6194.557735,1816616.159
2739,E05008174,Much Wenlock, ,360282,296668,-2.5873899,52.566391,{C3773AE5-D11C-402B-AA1E-24085AFC8C9A},71041.54428,82282096.18
2740,E05008178,Porthill, ,348372,312268,-2.7655301,52.70562,{467E9F89-BE1A-4EB5-A13E-0720E5E770FD},7865.498043,1966460.34
2741,E05008179,Prees, ,362498,336007,-2.5592101,52.92017,{08B87F1E-BD01-4113-9C1B-2608FC9291E3},66699.70259,90393689.44
2742,E05008180,Quarry and Coton Hill, ,347948,313815,-2.7720499,52.719479,{FB570D75-5B23-41CD-B73C-4AF5DA1CB464},15491.88416,3261815.696
2743,E05008181,Radbrook, ,346961,311556,-2.7862899,52.699081,{F5C1C994-C3B2-4CBB-B4D5-FCC2EE4AE9B7},8844.508667,3078174.813
2744,E05008183,St Martin's, ,336168,338182,-2.9512,52.937229,{1147B477-7924-4522-AE83-A729729A2590},44837.89954,43569152.47
2745,E05008186,Severn Valley, ,357972,304471,-2.6224599,52.63636,{BCA2F6A5-0220-469D-BA0D-9409C7FE4390},77276.93735,129619386.9
2746,E05008187,Shawbury, ,355027,323533,-2.6685901,52.807468,{A913226C-1EE4-4AD6-92AD-CF56EA143829},48649.69948,58980955.43
2747,E05008188,Shifnal North, ,375881,311374,-2.35834,52.699509,{E50610FA-CC69-4CF3-8DE0-36EC05919B52},29545.48481,37640551.41
2748,E05008189,Shifnal South and Cosford, ,377703,306869,-2.3310699,52.659088,{0DFD2C46-0944-41C2-91F1-7A3029476F75},45672.02495,49712877.59
2749,E05008190,Sundorne, ,351347,314783,-2.7218699,52.7285,{CB86D15A-2E18-460C-8B8D-25989580026E},7254.22014,1553584.772
2750,E05008191,Tern, ,346048,316517,-2.8006201,52.74358,{2569F8A3-8204-4EDC-9FDC-825718435BAF},80561.72107,88949622.23
2751,E05008192,The Meres, ,342036,333265,-2.8630199,52.8937,{433E3601-3892-4EA8-8BBD-C0C7D006604B},86390.75575,119063296.2
2752,E05008193,Underdale, ,350577,313359,-2.7330599,52.71563,{0EB8668E-7AA3-445C-8AB0-4F680F367F64},6240.643739,1427218.116
2753,E05008194,Wem, ,350898,331384,-2.73102,52.877682,{DE995915-9975-474B-A598-E2BE011B1B42},42044.58851,68474171.12
2754,E05008195,Whitchurch North, ,352893,341775,-2.7028899,52.97126,{13A70816-613C-4C44-AECE-FC11F26D18EF},23529.3617,16094891.49
2755,E05008196,Whitchurch South, ,355823,339370,-2.6589401,52.94989,{F7FAC843-5EA9-4504-9C68-BE9BFEFE00E7},39981.57583,43309614.42
2756,E05008198,Worfield, ,376227,298034,-2.3522501,52.579601,{22490D5C-D01A-4023-A63C-F16B81A52471},59052.53064,90295543.52
2757,E05008520,Belper South, ,435276,345743,-1.47572,53.007858,{AE17DC0F-6762-4CF3-AE4D-C9559EE27429},15248.06137,6353144.83
2758,E05008521,Duffield, ,434441,343072,-1.4884501,52.983898,{5A847DDA-A5A9-4571-9B2B-8B3B35240235},18950.35788,7999470.903
2759,E05008522,Heanor East, ,444556,345975,-1.3373899,53.009251,{95289097-7B4E-4275-A46F-0F90E2D28A01},8652.333835,1789609.628
2760,E05008523,"Kilburn, Denby and Holbrook", ,438750,346834,-1.42382,53.017422,{25D383F3-4680-4BFF-85FF-0B3D7A763724},29002.46689,16996416.84
2761,E05008524,"Shipley Park, Horsley and Horsley Woodhouse", ,441385,344478,-1.38484,52.996052,{A80C56E0-7604-4D7D-9A22-BC33DE7E5555},36245.31517,27171324.76
2762,E05008546,Boniface, ,283575,100014,-3.6530499,50.78796,{0EB8251C-F44A-418F-87A3-4A48ABB675A5},11366.59734,3506285.449
2763,E05008547,Newbrooke, ,287718,100091,-3.5943301,50.789471,{7475197F-BC1B-4B7F-AEB4-82DED501C5E1},43429.4562,40245730.7
2764,E05008548,Yeo, ,278484,96778,-3.72417,50.75782,{93B2EAD3-167B-4F25-9609-5D9BF0E2587E},75826.3838,72742340.7
2765,E05008553,Coxheath and Hunton, ,572896,151241,0.47519901,51.23415,{47DF116A-31ED-4FD3-9D54-384620CAD247},30724.64346,27837685.07
2766,E05008554,Loose, ,575808,151797,0.51713997,51.238258,{98D3053B-B231-462D-BDCD-F90680CFF324},8341.372557,2720114.279
2767,E05008555,South, ,575734,153699,0.51701498,51.255371,{09767927-EE7E-4E9D-B0FD-63160EDD6400},10494.72152,4062208.439
2768,E05008558,Almondbury, ,418023,415353,-1.72891,53.634399,{5CDD5E07-70EB-404D-AB43-FF8841D767D9},21719.06673,10051087.75
2769,E05008559,Colne Valley, ,405263,411647,-1.92194,53.601372,{A45CA539-1D1E-44E9-ADE5-81E80246C8B2},46542.87639,65942501
2770,E05008560,Crosland Moor and Netherton, ,412215,414036,-1.81679,53.62273,{2CE8D38C-ECE4-47C6-8A85-303A846C15F4},14851.3153,7787478.299
2771,E05008561,Holme Valley North, ,410223,410370,-1.84703,53.589821,{3F1B0131-08C9-4817-88E1-5066219577DC},34693.94726,32694102.98
2772,E05008562,Kirkburton, ,420356,413313,-1.69376,53.615978,{70EC9745-A29E-426C-A1C0-791FFA3A57ED},51860.62042,45954682.09
2773,E05008610,Alderley Edge, ,384578,378629,-2.2328801,53.30439,{1FA81CAF-94D5-4C80-8EB0-6DF161460435},10808.29037,4127312.46
2774,E05008611,Alsager, ,379273,355670,-2.3109901,53.097839,{68326C16-48B8-4407-A801-D0BAA1535185},15765.12652,9070282.374
2775,E05008612,Audlem, ,364439,344893,-2.5313201,53.000179,{733E36BA-E3B2-458D-95C0-4F808548B167},61204.29453,83775374.62
2776,E05008613,Bollington, ,392857,376572,-2.1085999,53.286079,{45D399EA-5598-42AF-9C61-CD6F4BC59B1A},17475.27034,8007435.408
2777,E05008614,Brereton Rural, ,376689,363014,-2.3501101,53.163738,{E9201F9C-3D12-4101-AB76-C1E53D67AEC1},85043.52228,99026847.69
2778,E05008615,Broken Cross and Upton, ,389488,374293,-2.15905,53.265541,{0FFEDA76-BBC0-4AE4-B875-66C7AF79D6DE},12847.82965,4117040.319
2779,E05008616,Bunbury, ,362508,358051,-2.56163,53.11832,{8F32AC9F-EEB4-4B7C-894B-7E49B6E5B810},63942.16252,84480013.53
2780,E05008617,Chelford, ,377680,375400,-2.3361599,53.27512,{C15B6B0D-3B1D-4EC2-9CF9-7DF73A45CDBA},60937.97928,56093872.06
2781,E05008618,Congleton East, ,388165,363223,-2.1784799,53.166,{50E16D9F-8F0B-43B1-8509-9480EC140939},23607.693,16876289.61
2782,E05008619,Congleton West, ,384888,363291,-2.2275,53.166531,{1E88C3BC-6EE9-43C3-BF0E-3FD354097028},14753.99218,5687178.338
2783,E05008620,Crewe Central, ,369832,355966,-2.4520099,53.100052,{690AAC98-5AAF-41C7-A057-CF4FCB36E1CF},7452.376683,1573794.293
2784,E05008621,Crewe East, ,371283,356318,-2.4303701,53.103291,{D1ABF599-8B56-420C-9A99-770108AFEB27},15108.51253,8359404.596
2785,E05008622,Crewe North, ,369825,357367,-2.45224,53.11264,{9A55A272-8CB5-4270-9C1B-B8B159CC2225},5186.37713,977570.8532
2786,E05008623,Crewe St Barnabas, ,368756,356783,-2.4681599,53.10733,{2E39EC10-E35E-4EB3-9399-B892CA0BB46C},5962.966421,1644988.108
2787,E05008624,Crewe South, ,370292,354313,-2.4449799,53.085209,{518E3E32-F949-430C-9782-2DDAAA560F03},8999.60519,2448582.741
2788,E05008625,Crewe West, ,369162,355353,-2.4619501,53.094501,{56F3F43B-D3B3-4F87-BD77-F14E40A7564D},9645.304663,2710933.615
2789,E05008626,Dane Valley, ,376329,369416,-2.3559699,53.221272,{0D13DF8A-368E-4BF6-89A9-63F36041C4AA},31442.0508,28411517.82
2790,E05008627,Disley, ,398169,384040,-2.02897,53.353249,{DBE581A8-9459-4CF5-A708-6A816D5DFBD2},16334.12072,8899059.728
2791,E05008628,Gawsworth, ,386582,369183,-2.20241,53.21954,{9B7B9236-C3FB-4DC0-A6E1-2629E844DD2B},56772.56099,91364442.05
2792,E05008629,Handforth, ,386382,383436,-2.2060201,53.347649,{1E590998-B8D9-4ED0-844F-99981EAB0E1E},13014.52328,5166620.35
2793,E05008630,Haslington, ,374957,354512,-2.37535,53.087238,{1222A6BB-5A79-429B-94F6-407FBB666B10},33622.61408,38162857.32
2794,E05008631,High Legh, ,370157,380900,-2.4494901,53.324181,{CFF66114-C4CD-479A-86CC-108EB67DB6D5},48821.51873,70225456.32
2795,E05008632,Knutsford, ,375740,378553,-2.3655,53.303379,{6A8EF2E7-5C23-438D-83E3-ED0856826E5A},16020.72439,10053815.51
2796,E05008633,Leighton, ,368103,357822,-2.4780099,53.116631,{0CF52196-DDDF-422E-AB42-B2AB4DBC7F6B},11587.96442,4905034.452
2797,E05008634,Macclesfield Central, ,391379,373014,-2.1306701,53.254082,{8E50CBAB-4DC8-4E7B-9976-2BE5FEC0EE82},6315.917078,1899202.442
2798,E05008635,Macclesfield East, ,392934,373352,-2.1073699,53.257141,{E10017D3-972F-4E06-9FBC-CF122890E809},10812.18889,3064415.02
